period,start,end,sma,buy,sell,cagr,max_dd,sharpe,trades,final_x
2022-start,2022-01-03,2026-05-28,150,0,1,0.4858207778133914,-0.3799966470883066,1.1393189596290945,13,5.703407201648314
2022-start,2022-01-03,2026-05-28,150,0,2,0.4553447062687659,-0.3799966470883068,1.0878255507368062,13,5.206657813374958
2022-start,2022-01-03,2026-05-28,150,0,3,0.44079722616659334,-0.3737195633451599,1.0473981521288602,9,4.981669896535112
2022-start,2022-01-03,2026-05-28,150,0,4,0.40765225360933344,-0.3737195633451599,0.9883699498104547,9,4.497099098069735
2022-start,2022-01-03,2026-05-28,150,0,5,0.38809110795256085,-0.40589658609238255,0.9566243629301766,9,4.228732041271037
2022-start,2022-01-03,2026-05-28,150,0,6,0.3345643953362327,-0.44973649648615255,0.8666072779700553,9,3.5572670807526494
2022-start,2022-01-03,2026-05-28,150,0,7,0.2651663638549091,-0.5003849818353658,0.7403200252879524,9,2.812820196660932
2022-start,2022-01-03,2026-05-28,150,0,8,0.30843232672812815,-0.5315140903779625,0.8083196313669966,7,3.261023704668688
2022-start,2022-01-03,2026-05-28,150,1,0,0.45347125232801644,-0.39225610749801443,1.1063683044668418,17,5.17725141242267
2022-start,2022-01-03,2026-05-28,150,1,1,0.4365890367347016,-0.3922561074980142,1.0660191701783415,11,4.918009711812567
2022-start,2022-01-03,2026-05-28,150,1,2,0.428301819137922,-0.3922561074980142,1.0509863287130696,11,4.794481990312464
2022-start,2022-01-03,2026-05-28,150,1,3,0.43721968460594396,-0.37371956334515966,1.0469507286922926,7,4.927509696315301
2022-start,2022-01-03,2026-05-28,150,1,4,0.42327327061286724,-0.37371956334515966,1.0223753068992492,7,4.720704782668938
2022-start,2022-01-03,2026-05-28,150,1,5,0.4131470138447322,-0.3737195633451599,1.0058560465222735,7,4.574798910290088
2022-start,2022-01-03,2026-05-28,150,1,6,0.37184704054909545,-0.37847524527561316,0.9360997890655,7,4.0154250535927805
2022-start,2022-01-03,2026-05-28,150,1,7,0.3112245105651703,-0.4574333367306661,0.824046142940771,7,3.291733433220422
2022-start,2022-01-03,2026-05-28,150,1,8,0.3855266531828607,-0.45743333673066644,0.9389621265608451,5,4.194488422834449
2022-start,2022-01-03,2026-05-28,150,2,0,0.38990570574096717,-0.4333772527887152,1.005567101545128,15,4.2530928735213855
2022-start,2022-01-03,2026-05-28,150,2,1,0.37554127673417215,-0.4333772527887153,0.9674607473952409,11,4.063188091346184
2022-start,2022-01-03,2026-05-28,150,2,2,0.3676062239235518,-0.4333772527887153,0.9525497787972181,11,3.961131284556074
2022-start,2022-01-03,2026-05-28,150,2,3,0.39824768287212176,-0.37856378367768473,0.9860858596148949,7,4.366481557719307
2022-start,2022-01-03,2026-05-28,150,2,4,0.38467944326403347,-0.37856378367768473,0.9616852174132582,7,4.183222691246083
2022-start,2022-01-03,2026-05-28,150,2,5,0.37482777255991784,-0.3785637836776844,0.9451553652656828,7,4.053929125090038
2022-start,2022-01-03,2026-05-28,150,2,6,0.3346476994772565,-0.39983775041068426,0.875517104933717,7,3.5582435192421884
2022-start,2022-01-03,2026-05-28,150,2,7,0.27566902489619705,-0.47732780471193226,0.7648580409974918,7,2.9169487661958766
2022-start,2022-01-03,2026-05-28,150,2,8,0.36421029434268415,-0.47732780471193226,0.9060187347366983,5,3.918064716123166
2022-start,2022-01-03,2026-05-28,150,3,0,0.41751662188364147,-0.433377252788715,1.0615236031566213,11,4.637325247817035
2022-start,2022-01-03,2026-05-28,150,3,1,0.41216735582345976,-0.4333772527887153,1.0347194887087658,9,4.560870450626221
2022-start,2022-01-03,2026-05-28,150,3,2,0.40402101900651033,-0.4333772527887153,1.0195004983232006,9,4.446313146383861
2022-start,2022-01-03,2026-05-28,150,3,3,0.4716275006251558,-0.37856378367768395,1.114508573079193,5,5.467708988923066
2022-start,2022-01-03,2026-05-28,150,3,4,0.45734720194350875,-0.37856378367768395,1.0890184978159398,5,5.238232203490614
2022-start,2022-01-03,2026-05-28,150,3,5,0.45734720194350875,-0.37856378367768395,1.0890184978159398,5,5.238232203490614
2022-start,2022-01-03,2026-05-28,150,3,6,0.4257913947822507,-0.39983775041068426,1.0354741287979745,5,4.757539383700815
2022-start,2022-01-03,2026-05-28,150,3,7,0.3816605351912945,-0.47732780471193204,0.9487603656473081,5,4.143268850298264
2022-start,2022-01-03,2026-05-28,150,3,8,0.4854047857734207,-0.47732780471193204,1.1019911562510676,3,5.696389389094575
2022-start,2022-01-03,2026-05-28,150,4,0,0.3494496401068017,-0.48024384430836586,0.9473892008041288,11,3.735058562067582
2022-start,2022-01-03,2026-05-28,150,4,1,0.35325093836392996,-0.47376613356590136,0.938800108432963,9,3.781542787178152
2022-start,2022-01-03,2026-05-28,150,4,2,0.34544447130724243,-0.47376613356590136,0.923622182889931,9,3.6865601841277225
2022-start,2022-01-03,2026-05-28,150,4,3,0.4378117447321075,-0.3892422779111846,1.0649398673502533,5,4.936441297577257
2022-start,2022-01-03,2026-05-28,150,4,4,0.4238595855382681,-0.3892422779111846,1.039462536629955,5,4.729261529462506
2022-start,2022-01-03,2026-05-28,150,4,5,0.4238595855382681,-0.3892422779111846,1.039462536629955,5,4.729261529462506
2022-start,2022-01-03,2026-05-28,150,4,6,0.39302888270641434,-0.4101506818959647,0.9857669835313548,5,4.2952750294738555
2022-start,2022-01-03,2026-05-28,150,4,7,0.349912082974114,-0.48630918023655945,0.8997633122559644,5,3.740689839384869
2022-start,2022-01-03,2026-05-28,150,4,8,0.4648433664365921,-0.48630918023655945,1.074595797264167,3,5.357743617174629
2022-start,2022-01-03,2026-05-28,150,5,0,0.2664721504813279,-0.48000600360839185,0.7987998168540268,11,2.825607623375287
2022-start,2022-01-03,2026-05-28,150,5,1,0.2872115584252284,-0.47376613356590125,0.8251718178490994,9,3.034795769355667
2022-start,2022-01-03,2026-05-28,150,5,2,0.2797860511959611,-0.47376613356590125,0.8099889217685269,9,2.9585695256973397
2022-start,2022-01-03,2026-05-28,150,5,3,0.3894229808655054,-0.37371956334515977,0.9918237293110456,5,4.246601773079856
2022-start,2022-01-03,2026-05-28,150,5,4,0.37594037391947155,-0.37371956334515977,0.9663208389209844,5,4.068374196251552
2022-start,2022-01-03,2026-05-28,150,5,5,0.37594037391947155,-0.37371956334515977,0.9663208389209844,5,4.068374196251552
2022-start,2022-01-03,2026-05-28,150,5,6,0.3461472614429879,-0.3825961269872702,0.9123075392186809,5,3.6950348351111626
2022-start,2022-01-03,2026-05-28,150,5,7,0.3044815339032567,-0.4623123365260996,0.8272310202830117,5,3.217949763176535
2022-start,2022-01-03,2026-05-28,150,5,8,0.41998167076926274,-0.4623123365260996,1.0117720184866466,3,4.672888616992244
2022-start,2022-01-03,2026-05-28,150,6,0,0.24497930193195905,-0.4935080274318684,0.7561492139506159,11,2.620757176995006
2022-start,2022-01-03,2026-05-28,150,6,1,0.2653667487579048,-0.47506268122528117,0.783971844749427,9,2.814779634460448
2022-start,2022-01-03,2026-05-28,150,6,2,0.25806725717155543,-0.47506268122528117,0.7688574014873962,9,2.7440796287376754
2022-start,2022-01-03,2026-05-28,150,6,3,0.3666100785078754,-0.3803733334407764,0.9536404066299536,5,3.9484606339985913
2022-start,2022-01-03,2026-05-28,150,6,4,0.35334884215957985,-0.3803733334407764,0.9282573738056787,5,3.782745879330374
2022-start,2022-01-03,2026-05-28,150,6,5,0.35334884215957985,-0.3803733334407764,0.9282573738056787,5,3.782745879330374
2022-start,2022-01-03,2026-05-28,150,6,6,0.3240449020771159,-0.40158535286454233,0.8743323375194914,5,3.435617551939342
2022-start,2022-01-03,2026-05-28,150,6,7,0.28306328311131357,-0.4788497651679151,0.7902112949398149,5,2.9920271880997737
2022-start,2022-01-03,2026-05-28,150,6,8,0.40859889785505343,-0.4788497651679151,0.9942435780779803,3,4.510412076951499
2022-start,2022-01-03,2026-05-28,150,7,0,0.19476392988139923,-0.5195348767373524,0.6544920078344229,11,2.1867971860062414
2022-start,2022-01-03,2026-05-28,150,7,1,0.225073413465803,-0.49456652343917007,0.7076206187365803,9,2.441449768958221
2022-start,2022-01-03,2026-05-28,150,7,2,0.2180063611009202,-0.49456652343917007,0.6925251964936363,9,2.3801268467216143
2022-start,2022-01-03,2026-05-28,150,7,3,0.35027015896388813,-0.37371956334515977,0.9282816172823444,5,3.7450547202774027
2022-start,2022-01-03,2026-05-28,150,7,4,0.337167481035725,-0.37371956334515977,0.9028330056772993,5,3.587876801661227
2022-start,2022-01-03,2026-05-28,150,7,5,0.337167481035725,-0.37371956334515977,0.9028330056772993,5,3.587876801661227
2022-start,2022-01-03,2026-05-28,150,7,6,0.3082139145022338,-0.38017691249204744,0.8486825968150721,5,3.2586308748197848
2022-start,2022-01-03,2026-05-28,150,7,7,0.2677222936472423,-0.46020547933547085,0.7647077795390592,5,2.837892176892189
2022-start,2022-01-03,2026-05-28,150,7,8,0.40026515513776806,-0.4652218249379543,0.983147088081899,3,4.394251479279673
2022-start,2022-01-03,2026-05-28,150,8,0,0.20683687684234053,-0.43115599632702173,0.6933902794574592,9,2.285639970463766
2022-start,2022-01-03,2026-05-28,150,8,1,0.16874480615390608,-0.46394897608624375,0.6007710800515143,9,1.9850100325886166
2022-start,2022-01-03,2026-05-28,150,8,2,0.16200269530937517,-0.46394897608624375,0.5851025235647966,9,1.9351516994723652
2022-start,2022-01-03,2026-05-28,150,8,3,0.32824043720070706,-0.37371956334515977,0.890256724459461,5,3.483743777460409
2022-start,2022-01-03,2026-05-28,150,8,4,0.3153515300851433,-0.37371956334515977,0.8649104444316028,5,3.3375329376111273
2022-start,2022-01-03,2026-05-28,150,8,5,0.3153515300851433,-0.37371956334515977,0.8649104444316028,5,3.3375329376111273
2022-start,2022-01-03,2026-05-28,150,8,6,0.28687034236455133,-0.408626070483171,0.8108111331094635,5,3.0312601233108105
2022-start,2022-01-03,2026-05-28,150,8,7,0.2470393442266161,-0.48498141929419625,0.7277424668985056,5,2.6398784399121995
2022-start,2022-01-03,2026-05-28,150,8,8,0.3893659945216388,-0.48328391405460847,0.9657393592928522,3,4.245835995026727
2022-start,2022-01-03,2026-05-28,175,0,0,0.517304400002329,-0.40005930057178374,1.1958502900884669,19,6.254241265546221
2022-start,2022-01-03,2026-05-28,175,0,1,0.604325817857265,-0.3737195633451601,1.3188053421636527,5,7.9922498576017045
2022-start,2022-01-03,2026-05-28,175,0,2,0.5475646428925791,-0.3737195633451601,1.2267045583524259,5,6.821557777405518
2022-start,2022-01-03,2026-05-28,175,0,3,0.5325474695112211,-0.3737195633451601,1.2008935255324742,5,6.53526069144647
2022-start,2022-01-03,2026-05-28,175,0,4,0.5325474695112211,-0.3737195633451601,1.2008935255324742,5,6.53526069144647
2022-start,2022-01-03,2026-05-28,175,0,5,0.49936335775742857,-0.3784752452756135,1.1471223739743812,5,5.935544457458318
2022-start,2022-01-03,2026-05-28,175,0,6,0.45295531092872476,-0.45743333673066644,1.0578035033057056,5,5.169175591987935
2022-start,2022-01-03,2026-05-28,175,0,7,0.5247898624426262,-0.45743333673066644,1.1574568606543445,3,6.391050072450134
2022-start,2022-01-03,2026-05-28,175,0,8,0.5247898624426262,-0.45743333673066644,1.1574568606543445,3,6.391050072450134
2022-start,2022-01-03,2026-05-28,175,1,0,0.5032852946551729,-0.37999664708830627,1.178292906488476,13,6.004115194895566
2022-start,2022-01-03,2026-05-28,175,1,1,0.5818780702059267,-0.3737195633451599,1.2878015710423003,5,7.512100461288001
2022-start,2022-01-03,2026-05-28,175,1,2,0.525911098337531,-0.3737195633451599,1.1958077197313024,5,6.41173990295243
2022-start,2022-01-03,2026-05-28,175,1,3,0.5111040454408955,-0.3737195633451599,1.1700680161656623,5,6.142642651262684
2022-start,2022-01-03,2026-05-28,175,1,4,0.5111040454408955,-0.3737195633451599,1.1700680161656623,5,6.142642651262684
2022-start,2022-01-03,2026-05-28,175,1,5,0.4783842462091559,-0.3784752452756138,1.1163279499971108,5,5.578955494548079
2022-start,2022-01-03,2026-05-28,175,1,6,0.4326255413735842,-0.4574333367306668,1.027661861196542,5,4.858627675674745
2022-start,2022-01-03,2026-05-28,175,1,7,0.5101868124815305,-0.4574333367306668,1.1375194210097284,3,6.1262651331115325
2022-start,2022-01-03,2026-05-28,175,1,8,0.5101868124815305,-0.4574333367306668,1.1375194210097284,3,6.1262651331115325
2022-start,2022-01-03,2026-05-28,175,2,0,0.4898052908885291,-0.3799966470883065,1.1621875956497705,11,5.770965141523277
2022-start,2022-01-03,2026-05-28,175,2,1,0.559759829335831,-0.3737195633451599,1.255609358746843,5,7.061103828205049
2022-start,2022-01-03,2026-05-28,175,2,2,0.5045754025876119,-0.3737195633451599,1.1638669426885968,5,6.026804541220137
2022-start,2022-01-03,2026-05-28,175,2,3,0.4899753858517988,-0.3737195633451599,1.138241872024885,5,5.773862818214996
2022-start,2022-01-03,2026-05-28,175,2,4,0.4899753858517988,-0.3737195633451599,1.138241872024885,5,5.773862818214996
2022-start,2022-01-03,2026-05-28,175,2,5,0.4577130835752665,-0.37847524527561316,1.0846107341459215,5,5.244017196381406
2022-start,2022-01-03,2026-05-28,175,2,6,0.41259418914893,-0.457433336730666,0.996769079181451,5,4.566934994722872
2022-start,2022-01-03,2026-05-28,175,2,7,0.5005670129830622,-0.457433336730666,1.1236931704971203,3,5.956524348738935
2022-start,2022-01-03,2026-05-28,175,2,8,0.5005670129830622,-0.457433336730666,1.1236931704971203,3,5.956524348738935
2022-start,2022-01-03,2026-05-28,175,3,0,0.4088814551216102,-0.4333772527887153,1.0368331240913398,11,4.5143916697881785
2022-start,2022-01-03,2026-05-28,175,3,1,0.5104279965280716,-0.3737195633451601,1.1870872091806803,5,6.130568286363539
2022-start,2022-01-03,2026-05-28,175,3,2,0.45698893394601114,-0.3785637836776845,1.095179297687948,5,5.232572369341326
2022-start,2022-01-03,2026-05-28,175,3,3,0.442850684189354,-0.3785637836776845,1.069599389583437,5,5.012964140503305
2022-start,2022-01-03,2026-05-28,175,3,4,0.442850684189354,-0.3785637836776845,1.069599389583437,5,5.012964140503305
2022-start,2022-01-03,2026-05-28,175,3,5,0.41160876881596264,-0.39983775041068426,1.015814974859074,5,4.552943321533521
2022-start,2022-01-03,2026-05-28,175,3,6,0.3679168875197554,-0.47732780471193215,0.929042205448491,5,3.9650892446442128
2022-start,2022-01-03,2026-05-28,175,3,7,0.47062917374332014,-0.47732780471193215,1.083259022757417,3,5.451418461145326
2022-start,2022-01-03,2026-05-28,175,3,8,0.47062917374332014,-0.47732780471193215,1.083259022757417,3,5.451418461145326
2022-start,2022-01-03,2026-05-28,175,4,0,0.3685777386960303,-0.4333772527887153,0.9699527515962316,11,3.9735188762108216
2022-start,2022-01-03,2026-05-28,175,4,1,0.5104279965280716,-0.3737195633451601,1.1870872091806803,5,6.130568286363539
2022-start,2022-01-03,2026-05-28,175,4,2,0.45698893394601114,-0.3785637836776845,1.095179297687948,5,5.232572369341326
2022-start,2022-01-03,2026-05-28,175,4,3,0.442850684189354,-0.3785637836776845,1.069599389583437,5,5.012964140503305
2022-start,2022-01-03,2026-05-28,175,4,4,0.442850684189354,-0.3785637836776845,1.069599389583437,5,5.012964140503305
2022-start,2022-01-03,2026-05-28,175,4,5,0.41160876881596264,-0.39983775041068426,1.015814974859074,5,4.552943321533521
2022-start,2022-01-03,2026-05-28,175,4,6,0.3679168875197554,-0.47732780471193215,0.929042205448491,5,3.9650892446442128
2022-start,2022-01-03,2026-05-28,175,4,7,0.47062917374332014,-0.47732780471193215,1.083259022757417,3,5.451418461145326
2022-start,2022-01-03,2026-05-28,175,4,8,0.47062917374332014,-0.47732780471193215,1.083259022757417,3,5.451418461145326
2022-start,2022-01-03,2026-05-28,175,5,0,0.3059456548375079,-0.4333772527887154,0.8603383520828886,11,3.233860909224589
2022-start,2022-01-03,2026-05-28,175,5,1,0.4526560961905437,-0.37371956334515977,1.1003489829959225,5,5.164496566434929
2022-start,2022-01-03,2026-05-28,175,5,2,0.40126100803475007,-0.3983686617439224,1.0086011182698595,5,4.408009302366822
2022-start,2022-01-03,2026-05-28,175,5,3,0.38766352788628766,-0.3983686617439224,0.9831873631495984,5,4.223007538938533
2022-start,2022-01-03,2026-05-28,175,5,4,0.38766352788628766,-0.3983686617439224,0.9831873631495984,5,4.223007538938533
2022-start,2022-01-03,2026-05-28,175,5,5,0.357616575017202,-0.4189646372268695,0.9294090859576977,5,3.835478058948466
2022-start,2022-01-03,2026-05-28,175,5,6,0.3155958511794148,-0.4939851201763469,0.8444030835679613,5,3.3402596354929126
2022-start,2022-01-03,2026-05-28,175,5,7,0.4276054565463301,-0.4939851201763469,1.0209130540637228,3,4.7842124073860965
2022-start,2022-01-03,2026-05-28,175,5,8,0.4276054565463301,-0.4939851201763469,1.0209130540637228,3,4.7842124073860965
2022-start,2022-01-03,2026-05-28,175,6,0,0.26980798001817763,-0.47376613356590136,0.7958073425727707,11,2.858479011499824
2022-start,2022-01-03,2026-05-28,175,6,1,0.43641413182865696,-0.37371956334515977,1.0779486001419827,5,4.9153774787918625
2022-start,2022-01-03,2026-05-28,175,6,2,0.38559368566307106,-0.37371956334515977,0.9857784956201079,5,4.195380783477941
2022-start,2022-01-03,2026-05-28,175,6,3,0.3721482372229823,-0.37371956334515977,0.9602776328668812,5,4.019302923846423
2022-start,2022-01-03,2026-05-28,175,6,4,0.3721482372229823,-0.37371956334515977,0.9602776328668812,5,4.019302923846423
2022-start,2022-01-03,2026-05-28,175,6,5,0.34243723553942695,-0.38750680088845524,0.9062455380301052,5,3.6504666483629427
2022-start,2022-01-03,2026-05-28,175,6,6,0.3008863401082551,-0.46658896790375215,0.8212619109630664,5,3.1791360056907183
2022-start,2022-01-03,2026-05-28,175,6,7,0.41606815481745785,-0.46658896790375215,1.0060186514011562,3,4.616525908160172
2022-start,2022-01-03,2026-05-28,175,6,8,0.41606815481745785,-0.46658896790375215,1.0060186514011562,3,4.616525908160172
2022-start,2022-01-03,2026-05-28,175,7,0,0.2238496511471053,-0.47376613356590136,0.7069536572531903,11,2.430744411399846
2022-start,2022-01-03,2026-05-28,175,7,1,0.40835237467157826,-0.37371956334515977,1.0342405288880563,5,4.50694220968543
2022-start,2022-01-03,2026-05-28,175,7,2,0.35852475570485765,-0.37371956334515977,0.9419718241835641,5,3.8467724646464627
2022-start,2022-01-03,2026-05-28,175,7,3,0.34534197727102445,-0.37371956334515977,0.9165068426259608,5,3.6853255073805418
2022-start,2022-01-03,2026-05-28,175,7,4,0.34534197727102445,-0.37371956334515977,0.9165068426259608,5,3.6853255073805418
2022-start,2022-01-03,2026-05-28,175,7,5,0.31621140910985135,-0.38290848919472054,0.8623775193701354,5,3.347137080222704
2022-start,2022-01-03,2026-05-28,175,7,6,0.2754722511236216,-0.462584368032254,0.7781471673220144,5,2.9149708880344076
2022-start,2022-01-03,2026-05-28,175,7,7,0.40026515513776806,-0.4652218249379543,0.983147088081899,3,4.394251479279673
2022-start,2022-01-03,2026-05-28,175,7,8,0.40026515513776806,-0.4652218249379543,0.983147088081899,3,4.394251479279673
2022-start,2022-01-03,2026-05-28,175,8,0,0.17257451509304755,-0.49456652343917007,0.6025293867946939,11,2.0137694970785427
2022-start,2022-01-03,2026-05-28,175,8,1,0.38889951673287104,-0.37371956334515977,1.0019662359804233,5,4.239571513000822
2022-start,2022-01-03,2026-05-28,175,8,2,0.3397601414263418,-0.37371956334515977,0.909846840400539,5,3.6185658034539987
2022-start,2022-01-03,2026-05-28,175,8,3,0.326759450033169,-0.37371956334515977,0.8844713941269544,5,3.466696556181572
2022-start,2022-01-03,2026-05-28,175,8,4,0.326759450033169,-0.37371956334515977,0.8844713941269544,5,3.466696556181572
2022-start,2022-01-03,2026-05-28,175,8,5,0.2980312476536746,-0.40111138656969436,0.8303920162056033,5,3.1485708835861423
2022-start,2022-01-03,2026-05-28,175,8,6,0.25785479901994823,-0.47843699511450055,0.7469350146688155,5,2.7420426007636647
2022-start,2022-01-03,2026-05-28,175,8,7,0.3893659945216388,-0.48328391405460847,0.9657393592928522,3,4.245835995026727
2022-start,2022-01-03,2026-05-28,175,8,8,0.3893659945216388,-0.48328391405460847,0.9657393592928522,3,4.245835995026727
2022-start,2022-01-03,2026-05-28,200,0,0,0.5248539987802447,-0.37371956334516,1.1995942862758004,11,6.39223216838678
2022-start,2022-01-03,2026-05-28,200,0,1,0.5128737291292853,-0.39145898361149434,1.1743382226321402,7,6.174336550179355
2022-start,2022-01-03,2026-05-28,200,0,2,0.49229463593687917,-0.40182853853261413,1.1395347657950259,7,5.81348499878249
2022-start,2022-01-03,2026-05-28,200,0,3,0.464348945930646,-0.4494517971277294,1.0935492358238594,7,5.349796793958326
2022-start,2022-01-03,2026-05-28,200,0,4,0.4401229221730747,-0.45598162636942186,1.0539383953652366,7,4.971426643564903
2022-start,2022-01-03,2026-05-28,200,0,5,0.43904022694282885,-0.4574333367306668,1.0375064136288639,5,4.955013626420609
2022-start,2022-01-03,2026-05-28,200,0,6,0.5101868124815305,-0.4574333367306668,1.1375194210097284,3,6.1262651331115325
2022-start,2022-01-03,2026-05-28,200,0,7,0.5101868124815305,-0.4574333367306668,1.1375194210097284,3,6.1262651331115325
2022-start,2022-01-03,2026-05-28,200,0,8,0.5101868124815305,-0.4574333367306668,1.1375194210097284,3,6.1262651331115325
2022-start,2022-01-03,2026-05-28,200,1,0,0.5123051993596293,-0.3737195633451601,1.1842224335884908,9,6.164140805892541
2022-start,2022-01-03,2026-05-28,200,1,1,0.5229799927076149,-0.3737195633451599,1.191533661068467,5,6.357761954111554
2022-start,2022-01-03,2026-05-28,200,1,2,0.5082013825139355,-0.3737195633451599,1.1658058642088867,5,6.090930127704924
2022-start,2022-01-03,2026-05-28,200,1,3,0.5082013825139355,-0.3737195633451599,1.1658058642088867,5,6.090930127704924
2022-start,2022-01-03,2026-05-28,200,1,4,0.48324986899284417,-0.3737195633451599,1.1257370402158076,5,5.660142522639586
2022-start,2022-01-03,2026-05-28,200,1,5,0.42987362693082565,-0.457433336730666,1.023505690076734,5,4.817724775668837
2022-start,2022-01-03,2026-05-28,200,1,6,0.5005670129830622,-0.457433336730666,1.1236931704971203,3,5.956524348738935
2022-start,2022-01-03,2026-05-28,200,1,7,0.5005670129830622,-0.457433336730666,1.1236931704971203,3,5.956524348738935
2022-start,2022-01-03,2026-05-28,200,1,8,0.5005670129830622,-0.457433336730666,1.1236931704971203,3,5.956524348738935
2022-start,2022-01-03,2026-05-28,200,2,0,0.5054277925445148,-0.37371956334516,1.1773027364967736,7,6.041831969993812
2022-start,2022-01-03,2026-05-28,200,2,1,0.5011092862003375,-0.3737195633451601,1.1624259105642638,5,5.965994950240059
2022-start,2022-01-03,2026-05-28,200,2,2,0.48654290377568965,-0.3737195633451601,1.1366443518408684,5,5.7156053728392004
2022-start,2022-01-03,2026-05-28,200,2,3,0.48654290377568965,-0.3737195633451601,1.1366443518408684,5,5.7156053728392004
2022-start,2022-01-03,2026-05-28,200,2,4,0.4619497056833919,-0.3737195633451601,1.0963955112503472,5,5.311363016016794
2022-start,2022-01-03,2026-05-28,200,2,5,0.40933997147452317,-0.4574333367306661,0.9943285048064849,5,4.520855277492571
2022-start,2022-01-03,2026-05-28,200,2,6,0.48564057931235016,-0.4574333367306661,1.1050872914813092,3,5.7003664217797265
2022-start,2022-01-03,2026-05-28,200,2,7,0.48564057931235016,-0.4574333367306661,1.1050872914813092,3,5.7003664217797265
2022-start,2022-01-03,2026-05-28,200,2,8,0.48564057931235016,-0.4574333367306661,1.1050872914813092,3,5.7003664217797265
2022-start,2022-01-03,2026-05-28,200,3,0,0.4890697320354216,-0.3737195633451599,1.1519904266726924,7,5.758447356867376
2022-start,2022-01-03,2026-05-28,200,3,1,0.48960909668124475,-0.3737195633451601,1.1448575815541095,5,5.767624242931904
2022-start,2022-01-03,2026-05-28,200,3,2,0.47515430916846046,-0.3737195633451601,1.1191402085177318,5,5.525560176696554
2022-start,2022-01-03,2026-05-28,200,3,3,0.47515430916846046,-0.3737195633451601,1.1191402085177318,5,5.525560176696554
2022-start,2022-01-03,2026-05-28,200,3,4,0.45074952270051405,-0.3737195633451601,1.0789151964579653,5,5.1347589714198
2022-start,2022-01-03,2026-05-28,200,3,5,0.39854283836916804,-0.4574333367306661,0.9773459135789642,5,4.37053579742028
2022-start,2022-01-03,2026-05-28,200,3,6,0.48564057931235016,-0.4574333367306661,1.1050872914813092,3,5.7003664217797265
2022-start,2022-01-03,2026-05-28,200,3,7,0.48564057931235016,-0.4574333367306661,1.1050872914813092,3,5.7003664217797265
2022-start,2022-01-03,2026-05-28,200,3,8,0.48564057931235016,-0.4574333367306661,1.1050872914813092,3,5.7003664217797265
2022-start,2022-01-03,2026-05-28,200,4,0,0.3998826662186403,-0.37371956334515977,1.0144772972577083,7,4.388976177538992
2022-start,2022-01-03,2026-05-28,200,4,1,0.42482100222423913,-0.3785637836776845,1.0471006701363623,5,4.743318482552995
2022-start,2022-01-03,2026-05-28,200,4,2,0.4109949018890644,-0.3785637836776845,1.02154752308188,5,4.544243974406395
2022-start,2022-01-03,2026-05-28,200,4,3,0.4109949018890644,-0.3785637836776845,1.02154752308188,5,4.544243974406395
2022-start,2022-01-03,2026-05-28,200,4,4,0.3876515614168572,-0.3859343869346157,0.9811811129961707,5,4.222847416323604
2022-start,2022-01-03,2026-05-28,200,4,5,0.33771552084250867,-0.47732780471193237,0.8816177273119603,5,3.5943470575373015
2022-start,2022-01-03,2026-05-28,200,4,6,0.4381600878451195,-0.47732780471193237,1.0372381650476012,3,4.941702114697405
2022-start,2022-01-03,2026-05-28,200,4,7,0.4381600878451195,-0.47732780471193237,1.0372381650476012,3,4.941702114697405
2022-start,2022-01-03,2026-05-28,200,4,8,0.4381600878451195,-0.47732780471193237,1.0372381650476012,3,4.941702114697405
2022-start,2022-01-03,2026-05-28,200,5,0,0.3998826662186403,-0.37371956334515977,1.0144772972577083,7,4.388976177538992
2022-start,2022-01-03,2026-05-28,200,5,1,0.42482100222423913,-0.3785637836776845,1.0471006701363623,5,4.743318482552995
2022-start,2022-01-03,2026-05-28,200,5,2,0.4109949018890644,-0.3785637836776845,1.02154752308188,5,4.544243974406395
2022-start,2022-01-03,2026-05-28,200,5,3,0.4109949018890644,-0.3785637836776845,1.02154752308188,5,4.544243974406395
2022-start,2022-01-03,2026-05-28,200,5,4,0.3876515614168572,-0.3859343869346157,0.9811811129961707,5,4.222847416323604
2022-start,2022-01-03,2026-05-28,200,5,5,0.33771552084250867,-0.47732780471193237,0.8816177273119603,5,3.5943470575373015
2022-start,2022-01-03,2026-05-28,200,5,6,0.4381600878451195,-0.47732780471193237,1.0372381650476012,3,4.941702114697405
2022-start,2022-01-03,2026-05-28,200,5,7,0.4381600878451195,-0.47732780471193237,1.0372381650476012,3,4.941702114697405
2022-start,2022-01-03,2026-05-28,200,5,8,0.4381600878451195,-0.47732780471193237,1.0372381650476012,3,4.941702114697405
2022-start,2022-01-03,2026-05-28,200,6,0,0.3767350375476761,-0.37371956334515977,0.9753621032064287,7,4.078715753458182
2022-start,2022-01-03,2026-05-28,200,6,1,0.40126100803475007,-0.3983686617439224,1.0086011182698595,5,4.408009302366822
2022-start,2022-01-03,2026-05-28,200,6,2,0.38766352788628766,-0.3983686617439224,0.9831873631495984,5,4.223007538938533
2022-start,2022-01-03,2026-05-28,200,6,3,0.38766352788628766,-0.3983686617439224,0.9831873631495984,5,4.223007538938533
2022-start,2022-01-03,2026-05-28,200,6,4,0.36470617903339986,-0.4055043673638249,0.942867090269414,5,3.9243307743509064
2022-start,2022-01-03,2026-05-28,200,6,5,0.3155958511794148,-0.4939851201763469,0.8444030835679613,5,3.3402596354929126
