period,sma,buy_buffer,sell_buffer,cagr,max_drawdown,calmar,sharpe,trades,exposure,final_value
real_tqqq_2010,150,5,8,0.30599760386524566,-0.6724118787238104,0.45507465520390156,0.8062323326128138,15,0.8130339272638516,77.3973290138795
real_tqqq_2010,150,6,0,0.23233036956895892,-0.5569293254449721,0.41716311020852237,0.727253615778209,39,0.6697583597754454,30.058309136474058
real_tqqq_2010,150,6,1,0.294062180093984,-0.5220426867140322,0.5632914464235512,0.8346708361763933,27,0.7088113253600196,66.64584276185857
real_tqqq_2010,150,6,2,0.3289684127320338,-0.5220426867140324,0.6301561560084415,0.892145630076136,23,0.7258969978032707,102.82056761236497
real_tqqq_2010,150,6,3,0.34651640582854415,-0.5220426867140326,0.6637702522176329,0.9153929094993996,19,0.7346839150597999,127.31664383356633
real_tqqq_2010,150,6,4,0.32816213781265624,-0.5220426867140326,0.6286116943391233,0.8817947187191417,19,0.737612887478643,101.80907660927211
real_tqqq_2010,150,6,5,0.29125815277547806,-0.6507727375691076,0.44755739747710077,0.8041268689089789,19,0.7483524530144008,64.3319288374039
real_tqqq_2010,150,6,6,0.28919748029022907,-0.6507727375691075,0.4443908965370854,0.7937408284221307,17,0.7776421772028314,62.67974431745014
real_tqqq_2010,150,6,7,0.2668325604192989,-0.6507727375691073,0.41002418358215764,0.7502387868328316,17,0.7859409323895533,47.13221424652657
real_tqqq_2010,150,6,8,0.28677790123616176,-0.6507727375691077,0.44067288729302045,0.7812632214611193,15,0.7930192824017573,60.790648804687976
real_tqqq_2010,150,7,0,0.200447345745842,-0.6001449313936715,0.3339982315277714,0.6662783151675327,37,0.6363192579936539,19.611742848083086
real_tqqq_2010,150,7,1,0.29138204542386825,-0.5032506408090329,0.5789998497675797,0.8365922041246022,25,0.6875762753234074,64.43255348433061
real_tqqq_2010,150,7,2,0.3311029958839249,-0.4962709060464042,0.6671819601952745,0.9030865013729653,21,0.7080790822553088,105.54418523173352
real_tqqq_2010,150,7,3,0.3561012143261191,-0.49627090604640456,0.7175540818280838,0.9388826638816202,17,0.7175982426165487,142.9112633094395
real_tqqq_2010,150,7,4,0.33959281327581614,-0.49627090604640456,0.6842891838677765,0.9082863902648993,17,0.7202831340004882,117.06147695228394
real_tqqq_2010,150,7,5,0.3079062482558814,-0.6319421680593568,0.4872380161011198,0.8387937289571065,17,0.7302904564315352,79.26067862339887
real_tqqq_2010,150,7,6,0.30856183799541337,-0.6319421680593568,0.4882754365687952,0.831968738804927,15,0.7598242616548694,79.91036702499936
real_tqqq_2010,150,7,7,0.2885511374534211,-0.6319421680593565,0.45661003812981554,0.7923002305405189,15,0.7676348547717843,62.16978723293578
real_tqqq_2010,150,7,8,0.3189631880297481,-0.6319421680593567,0.5047347750337001,0.8421051502344782,13,0.7720283134000488,90.91086321228589
real_tqqq_2010,150,8,0,0.21126234164207647,-0.6537239633890328,0.3231675041356159,0.6967966967240429,31,0.5984866975835977,22.696985823984804
real_tqqq_2010,150,8,1,0.27841959508243974,-0.5157262142629943,0.5398593039919818,0.8214141505716502,23,0.6531608494020015,54.6679294204421
real_tqqq_2010,150,8,2,0.30034266260678244,-0.5157262142629944,0.5823684239824637,0.8534356485153319,21,0.6846473029045643,72.11505673028934
real_tqqq_2010,150,8,3,0.33575780075725103,-0.5157262142629941,0.6510388486594005,0.9048607863560381,17,0.7088113253600196,111.72007582908095
real_tqqq_2010,150,8,4,0.31949704879565877,-0.5157262142629945,0.619509033978892,0.8742299223446692,17,0.711496216743959,91.512150819463
real_tqqq_2010,150,8,5,0.2882858265377293,-0.6461575045326451,0.4461541102834387,0.8054788590663948,17,0.7215035391750061,61.961589457768106
real_tqqq_2010,150,8,6,0.2899331924564956,-0.6461575045326451,0.448703590723131,0.801008182835419,15,0.7512814254332438,63.26499001964538
real_tqqq_2010,150,8,7,0.2702073636237019,-0.646157504532645,0.4181756951335548,0.7616224597142608,15,0.7590920185501586,49.21978355555154
real_tqqq_2010,150,8,8,0.30322055989804086,-0.6461575045326452,0.46926725724149126,0.8167092606061104,13,0.7639736392482304,74.7594966474919
real_tqqq_2010,175,0,0,0.3852874389262486,-0.5479920444226352,0.7030894751988376,0.9570153826722436,87,0.801562118623383,202.16917684544458
real_tqqq_2010,175,0,1,0.3993997885845695,-0.5479920444226352,0.7288423119451988,0.9750469612918156,47,0.8125457651940444,238.4640705435288
real_tqqq_2010,175,0,2,0.4028748889072844,-0.5534817511508348,0.7278919098409317,0.9755468840103927,35,0.8193800341713449,248.2960167905928
real_tqqq_2010,175,0,3,0.39409020431405883,-0.5479920444226352,0.7191531488915548,0.9579336136467209,31,0.8249938979741274,224.14496089033975
real_tqqq_2010,175,0,4,0.3607981676157517,-0.6208708166726927,0.5811163255333923,0.8990925666640976,29,0.8279228703929704,151.19172402306083
real_tqqq_2010,175,0,5,0.3089528593405777,-0.6456722824874395,0.4784979434928553,0.8099883460482081,27,0.8352453014400781,80.30024482119929
real_tqqq_2010,175,0,6,0.3337786512731338,-0.6208708166726926,0.5375975844087603,0.8445445607113987,21,0.8437881376617037,109.05385426461837
real_tqqq_2010,175,0,7,0.33431659355678556,-0.6450852542782739,0.5182517990289848,0.843348398355292,19,0.8469611911154503,109.77257356868257
real_tqqq_2010,175,0,8,0.3185145894695407,-0.6450852542782739,0.4937558056971821,0.8123026837680769,19,0.8586770807908225,90.4084757098579
real_tqqq_2010,175,1,0,0.3855034643304094,-0.5479920444226352,0.70348368786371,0.9631043620345107,55,0.7874054185989748,202.6833678267376
real_tqqq_2010,175,1,1,0.37827614179864155,-0.5479920444226352,0.6902949516305361,0.9443576428525442,39,0.79863314620454,186.13021974378287
real_tqqq_2010,175,1,2,0.39021238365169175,-0.5479920444226352,0.7120767310825102,0.9587481816847667,31,0.8054674151818404,214.201416335039
real_tqqq_2010,175,1,3,0.39346520974161003,-0.5479920444226352,0.7180126312895022,0.9604334433902985,27,0.8123016841591408,222.51358813780044
real_tqqq_2010,175,1,4,0.36018809843491484,-0.6208708166726926,0.5801337230910579,0.9010432709034645,25,0.8152306565779839,150.09131981142465
real_tqqq_2010,175,1,5,0.3188009567112924,-0.6208708166726927,0.5134738952939966,0.8287379002620361,23,0.8215767634854771,90.7288779546403
real_tqqq_2010,175,1,6,0.355096656966605,-0.6208708166726927,0.5719332386559939,0.8805731732755677,17,0.833536734195753,141.1964453259344
real_tqqq_2010,175,1,7,0.3641095925042943,-0.6208708166726926,0.5864498422644395,0.8924421963167365,15,0.8367097876494997,157.29796560864082
real_tqqq_2010,175,1,8,0.3490405029509611,-0.6280334665280758,0.555767362017415,0.8616682255918858,15,0.8481815962899683,131.2606826697414
real_tqqq_2010,175,2,0,0.383425956574718,-0.5320982412840862,0.7205924147567472,0.9670241057800967,43,0.7776421772028314,197.78886733050132
real_tqqq_2010,175,2,1,0.36944227411082076,-0.5320982412840862,0.694312150363933,0.935710554710604,33,0.7886258237734928,167.62019352134269
real_tqqq_2010,175,2,2,0.3764559760914916,-0.5442774565717727,0.6916618932973373,0.9426023371364011,27,0.796192335855504,182.16617041387525
real_tqqq_2010,175,2,3,0.3838217948788236,-0.532098241284086,0.7213363343441349,0.9509150617145333,23,0.8035147669026117,198.71280090910804
real_tqqq_2010,175,2,4,0.34156922053933836,-0.6581199915960025,0.5190075136769529,0.8749664478155977,23,0.8061996582865512,119.90691906528387
real_tqqq_2010,175,2,5,0.3091730317399133,-0.6581199915960025,0.4697821608338318,0.8166885125830384,21,0.8120576031242372,80.52055828912351
real_tqqq_2010,175,2,6,0.3297901207156355,-0.6581199915960027,0.5011094100269824,0.8426209249907608,17,0.8286551134976813,103.86111938414074
real_tqqq_2010,175,2,7,0.34141639302901705,-0.6581199915960025,0.5187752953698465,0.8590194894396392,15,0.8323163290212351,119.68459767582569
real_tqqq_2010,175,2,8,0.32659799143875023,-0.6581199915960025,0.49625903423282974,0.8287352195357187,15,0.8437881376617037,99.87339591580321
real_tqqq_2010,175,3,0,0.35469004351394884,-0.532098241284086,0.6665875133471465,0.9243813760558244,39,0.7690993409812058,140.50784697264734
real_tqqq_2010,175,3,1,0.35983023325395846,-0.5705036587439383,0.6307237959633537,0.9244459872682359,29,0.7810593116914816,149.4493280461026
real_tqqq_2010,175,3,2,0.3574592267473715,-0.5320982412840861,0.6717917839471392,0.9139692248505692,25,0.7915547961923358,145.26053298347048
real_tqqq_2010,175,3,3,0.3584606787000715,-0.5320982412840856,0.6736738648769381,0.9132504071349502,23,0.7959482548206004,147.01614628064704
real_tqqq_2010,175,3,4,0.3169824616157184,-0.6581199915960025,0.4816484313855993,0.8373441223625975,23,0.79863314620454,88.71221719342905
real_tqqq_2010,175,3,5,0.28650361457734386,-0.6581199915960025,0.435336440521349,0.7813492362652664,21,0.8047351720771296,60.57990393073633
real_tqqq_2010,175,3,6,0.30801860044912965,-0.6581199915960024,0.46802802586524656,0.8088621908583735,17,0.8264583841835489,79.37166628621394
real_tqqq_2010,175,3,7,0.3237301812075333,-0.6581199915960025,0.4919014546609613,0.8321362747675723,15,0.8303636807420064,96.41380559020953
real_tqqq_2010,175,3,8,0.3091071562286931,-0.6783062063764785,0.4557044492928171,0.8022803508008286,15,0.841835489382475,80.45458116124234
real_tqqq_2010,175,4,0,0.3324961875965049,-0.532098241284086,0.6248774414177888,0.8904599519088923,37,0.74762020990969,107.35819152752669
real_tqqq_2010,175,4,1,0.36041250245088907,-0.532098241284086,0.6773420291356792,0.9302731536443871,27,0.7603124237246766,150.4952086285818
real_tqqq_2010,175,4,2,0.3433462531365863,-0.5320982412840859,0.6452685359530715,0.8932746131831698,25,0.7747132047839883,122.52062494480066
real_tqqq_2010,175,4,3,0.3455054728265923,-0.5320982412840859,0.6493264702262525,0.894578494948459,23,0.7793507444471565,125.76842744133242
real_tqqq_2010,175,4,4,0.3044228202587673,-0.6581199915960025,0.46256431068218046,0.8184635190272262,23,0.7820356358310959,75.89095710584681
real_tqqq_2010,175,4,5,0.276444052780354,-0.6581199915960027,0.4200511400815393,0.7660985114903717,21,0.7888699048083964,53.3078978007288
real_tqqq_2010,175,4,6,0.3035014327520058,-0.6581199915960025,0.4611642810241738,0.802452374230092,17,0.8215767634854771,75.02240275883275
real_tqqq_2010,175,4,7,0.31915875446161035,-0.6581199915960027,0.48495526429400887,0.8258122033352311,15,0.8254820600439345,91.13069805562188
real_tqqq_2010,175,4,8,0.3045862292662176,-0.6837516551869376,0.44546324232728,0.7959627395271457,15,0.8369538686844032,76.04597804343054
real_tqqq_2010,175,5,0,0.29736586125535625,-0.532098241284086,0.5588551853464844,0.8310054132479822,35,0.7324871857456675,69.47228082693707
real_tqqq_2010,175,5,1,0.3336594219902145,-0.5320982412840862,0.627063568533906,0.8877219122088491,25,0.7459116426653649,108.89515673965762
real_tqqq_2010,175,5,2,0.3242052478868849,-0.5495855522290519,0.589908607626143,0.8659181617800589,23,0.7510373443983402,96.97901976858515
real_tqqq_2010,175,5,3,0.33040738944280035,-0.5320982412840859,0.6209518540137341,0.8742227073640535,21,0.7561630461313156,104.64927647184821
real_tqqq_2010,175,5,4,0.2945566716840642,-0.6581199915960025,0.44757289771692954,0.8058859899493687,21,0.7586038564803514,67.06191885533265
real_tqqq_2010,175,5,5,0.24638677178858104,-0.6581199915960027,0.37437971028819533,0.7176010106217058,21,0.7625091530388088,36.15804277588727
real_tqqq_2010,175,5,6,0.27985653007824807,-0.6581199915960027,0.425236330231467,0.7669213211615451,17,0.8022943617280938,55.67755169579335
real_tqqq_2010,175,5,7,0.29848789202663184,-0.6581199915960028,0.45354630741845525,0.7959693940304985,15,0.8064437393214547,70.45754897471565
real_tqqq_2010,175,5,8,0.28414371437669206,-0.6581199915960025,0.43175061995551445,0.7662518555872863,15,0.8179155479619233,58.794822564125106
real_tqqq_2010,175,6,0,0.28151731557941906,-0.5405054541682672,0.5208408414908957,0.8102685479257407,33,0.7097876494996339,56.86625321961341
real_tqqq_2010,175,6,1,0.3323745708063115,-0.540505454168267,0.6149328711544113,0.8910251885461276,23,0.7317549426409568,107.19868205485795
real_tqqq_2010,175,6,2,0.3278113512059613,-0.5405054541682672,0.6064903668925954,0.877602434215978,21,0.7366365633390286,101.37192865956385
real_tqqq_2010,175,6,3,0.3340303825629751,-0.5405054541682672,0.6179963217521698,0.885881568586949,19,0.7417622650720039,109.38962895370119
real_tqqq_2010,175,6,4,0.302907054424439,-0.6642628580374241,0.45600480406112576,0.8249710272031234,19,0.7437149133512326,74.46706674828886
real_tqqq_2010,175,6,5,0.25442644035978046,-0.6642628580374239,0.38302072331951204,0.7351797278153815,19,0.74762020990969,40.15070595710178
real_tqqq_2010,175,6,6,0.27002977452382826,-0.664262858037424,0.4065104216749915,0.7552483263542134,17,0.7827678789358067,49.107802649535934
real_tqqq_2010,175,6,7,0.2896069376585031,-0.6642628580374236,0.4359824339933019,0.786595691810161,15,0.7871613375640713,63.00483014809665
real_tqqq_2010,175,6,8,0.27536086641982793,-0.6642628580374241,0.4145359974414139,0.7563332683777589,15,0.79863314620454,52.57574047274223
real_tqqq_2010,175,7,0,0.276632973231528,-0.5516583177965697,0.5014570873080528,0.8079725396334511,29,0.68367097876495,53.436570664559085
real_tqqq_2010,175,7,1,0.35965749601732044,-0.5516583177965693,0.6519569893441696,0.9494766653687085,19,0.7083231632902124,149.14036945949826
real_tqqq_2010,175,7,2,0.35910715077171207,-0.5516583177965693,0.6509593695714695,0.9417455752636229,17,0.7146692701977057,148.16001248001692
real_tqqq_2010,175,7,3,0.34195848421725716,-0.5516583177965695,0.619873702952773,0.9052126346568906,17,0.7246765926287527,120.47494141810131
real_tqqq_2010,175,7,4,0.31258686166768745,-0.6724118787238106,0.4648740921426832,0.8464424775275112,17,0.7263851598730778,84.01001188201458
real_tqqq_2010,175,7,5,0.26911694057747493,-0.6724118787238105,0.40022633313414924,0.7653345867286665,17,0.7295582133268245,48.53596818852282
real_tqqq_2010,175,7,6,0.2876019012333153,-0.6724118787238105,0.42771686570909945,0.7892122729494334,15,0.7649499633878447,61.42790571557654
real_tqqq_2010,175,7,7,0.3131970581683603,-0.6724118787238105,0.4657815664452357,0.8309094661365239,13,0.7690993409812058,84.64848649274714
real_tqqq_2010,175,7,8,0.3065854855893697,-0.6724118787238105,0.45594894333402763,0.8138079437076879,13,0.7771540151330242,77.96683132821065
real_tqqq_2010,175,8,0,0.24763358522269985,-0.5220426867140324,0.4743550508894496,0.7552392427824588,29,0.6729314132291921,36.751794363062345
real_tqqq_2010,175,8,1,0.3420593123008324,-0.5220426867140326,0.6552324570504088,0.9221622199170015,19,0.7007566512082011,120.6224833209354
real_tqqq_2010,175,8,2,0.34151609022908835,-0.5220426867140324,0.654191886833511,0.9146345733961119,17,0.7071027581156945,119.82958536959889
real_tqqq_2010,175,8,3,0.32458938059054976,-0.5220426867140324,0.6217678914987946,0.8781021487133658,17,0.7171100805467415,97.43831709993246
real_tqqq_2010,175,8,4,0.29559791790564605,-0.6507727375691074,0.45422603136360745,0.8193092221826919,17,0.7188186477910666,67.94603160602888
real_tqqq_2010,175,8,5,0.2526906323760276,-0.6507727375691075,0.3882932055819159,0.7379022203526476,17,0.7219917012448133,39.255159649282646
real_tqqq_2010,175,8,6,0.27192396741506375,-0.6507727375691077,0.4178478164755438,0.7642430316200964,15,0.7576275323407371,50.3146336308489
real_tqqq_2010,175,8,7,0.299343205936494,-0.6507727375691076,0.4599811710838698,0.8098052956930116,13,0.7625091530388088,71.21740321421974
real_tqqq_2010,175,8,8,0.2928013835514742,-0.6507727375691075,0.44992877950788585,0.7928787575659804,13,0.7705638271906273,65.5959190069152
real_tqqq_2010,200,0,0,0.34256092925122417,-0.5539287438361737,0.6184205695462839,0.8832177524411344,87,0.8049792531120332,121.35902431966774
real_tqqq_2010,200,0,1,0.32928715648603135,-0.5532213892646953,0.595217688389991,0.8565901446751163,63,0.8135220893336588,103.22303461157095
real_tqqq_2010,200,0,2,0.3072004564847439,-0.6718801147127206,0.4572251057260346,0.8139062033113634,49,0.8225530876250915,78.56678371066452
real_tqqq_2010,200,0,3,0.31700386064751807,-0.6208708166726927,0.5105794186725875,0.8265644173828035,39,0.8274347083231632,88.73570152790384
real_tqqq_2010,200,0,4,0.25393650228421016,-0.6208708166726927,0.40900054482360865,0.7181302585777746,37,0.8337808152306566,39.89601142368821
real_tqqq_2010,200,0,5,0.27477026583096764,-0.6364708355324451,0.43170912238438425,0.7495679919693704,29,0.8435440566268001,52.18052307851866
real_tqqq_2010,200,0,6,0.2868504489926025,-0.6576141562163662,0.4361987136089324,0.7665976123963852,25,0.8484256773248718,60.84650496969661
real_tqqq_2010,200,0,7,0.2992117157409815,-0.6358685629360621,0.4705559185995925,0.7840062129100034,21,0.8537954600927508,71.10009014428285
real_tqqq_2010,200,0,8,0.31909916264142857,-0.6358685629360621,0.5018319527671234,0.8099983379843768,17,0.8640468635587015,91.06365851295159
real_tqqq_2010,200,1,0,0.35947562681590717,-0.5479920444226353,0.6559869444722521,0.9164299324289945,53,0.7913107151574322,148.81572534567135
real_tqqq_2010,200,1,1,0.35490163974687916,-0.5479920444226352,0.6476401315657854,0.9041834030886639,39,0.797412741030022,140.8657900710314
real_tqqq_2010,200,1,2,0.31012580994123584,-0.6718801147127207,0.461579087027807,0.8246337564298178,37,0.8008298755186722,81.48050317400107
real_tqqq_2010,200,1,3,0.35286185588419094,-0.6208708166726928,0.5683337763807486,0.8901143645554254,27,0.8093727117402978,137.4505817456336
real_tqqq_2010,200,1,4,0.29403400850402117,-0.644658136346838,0.45610842697225407,0.7896603778720814,27,0.814010251403466,66.62221167265622
real_tqqq_2010,200,1,5,0.3147467380582163,-0.6673605290559567,0.4716292384019995,0.8179657878684417,21,0.8291432755674885,86.29051434175581
real_tqqq_2010,200,1,6,0.3395172777465436,-0.6307236292635232,0.5382980151591714,0.8547261932744055,17,0.8328044910910423,116.95399587751439
real_tqqq_2010,200,1,7,0.3254566823087466,-0.6597201468266529,0.4933253651176778,0.8287376342470243,17,0.837686111789114,98.48284676291878
real_tqqq_2010,200,1,8,0.3253032822269166,-0.6597201468266529,0.49309284215689236,0.8210762274035851,15,0.8545277031974615,98.29733853928327
real_tqqq_2010,200,2,0,0.3623436800187443,-0.5923368091564425,0.6117189990856122,0.9266381197418196,37,0.7810593116914816,154.01340868318005
real_tqqq_2010,200,2,1,0.33752069975995047,-0.5923368091564426,0.5698121314470052,0.8796595633793688,33,0.7856968513546497,114.14637896634792
real_tqqq_2010,200,2,2,0.3071309793516095,-0.7041176620722194,0.43619269320375026,0.8232262856446237,31,0.7898462289480107,78.49878683549936
real_tqqq_2010,200,2,3,0.3319446080176707,-0.6581199915960028,0.5043831098530738,0.8618676828231419,25,0.7954600927507932,106.63653544349587
real_tqqq_2010,200,2,4,0.2740263262814375,-0.6581199915960025,0.41637745362650064,0.7603103983145563,25,0.8000976324139615,51.686662552673816
real_tqqq_2010,200,2,5,0.30707687896518987,-0.6581199915960025,0.4665970991406897,0.8097391774773712,19,0.8164510617525018,78.44587735088156
real_tqqq_2010,200,2,6,0.33444345498345296,-0.6581199915960025,0.5081800572147889,0.8498511525215607,15,0.8257261410788381,109.94271379003364
real_tqqq_2010,200,2,7,0.327081380875508,-0.6581199915960025,0.49699353469312646,0.8343704817931933,15,0.8303636807420064,100.46788601587625
real_tqqq_2010,200,2,8,0.3293572297316196,-0.6581199915960027,0.5004516409430102,0.8300708208223493,13,0.8476934342201611,103.3117117810835
real_tqqq_2010,200,3,0,0.34677000533121105,-0.5320982412840861,0.6517029721698916,0.9035083635993921,33,0.7749572858188919,127.70782154833499
real_tqqq_2010,200,3,1,0.3308889382651161,-0.5683949255725499,0.5821461863541593,0.8717044264834175,29,0.77959482548206,105.26803448016372
real_tqqq_2010,200,3,2,0.3305215180233181,-0.5774976594739583,0.5723339525295905,0.8691540390200398,27,0.7839882841103246,104.79561463052116
real_tqqq_2010,200,3,3,0.32451552954781304,-0.6581199915960025,0.4930947755603542,0.8512342353748447,23,0.7908225530876251,97.34985713306096
real_tqqq_2010,200,3,4,0.27367016886169937,-0.6581199915960025,0.41583627963955877,0.7614657006826347,23,0.7942396875762753,51.45178533623243
real_tqqq_2010,200,3,5,0.2882692821768056,-0.6581199915960025,0.4380193366831565,0.779640209457434,19,0.812789846228948,61.94862828141628
real_tqqq_2010,200,3,6,0.31993115489828305,-0.6581199915960024,0.4861289111160719,0.8275837934496741,15,0.8227971686599951,92.00383432964324
real_tqqq_2010,200,3,7,0.31264914460143767,-0.6581199915960028,0.47506404393404633,0.8122947328523386,15,0.8274347083231632,84.07497342758903
real_tqqq_2010,200,3,8,0.32331330158180394,-0.6581199915960028,0.491268014511668,0.8210006510361655,13,0.8457407859409324,95.92036844047519
real_tqqq_2010,200,4,0,0.3466597933853197,-0.5320982412840859,0.6514958451069921,0.9096987285440391,27,0.754698559921894,127.53768101678688
real_tqqq_2010,200,4,1,0.3263164320958458,-0.5320982412840862,0.6132635043264992,0.8686967257589294,25,0.7595801806199658,99.52864723260515
real_tqqq_2010,200,4,2,0.3313700543431093,-0.532098241284086,0.6227610404113169,0.8753840906246416,23,0.7634854771784232,105.88966450067419
real_tqqq_2010,200,4,3,0.3194477075262019,-0.6581199915960027,0.4853943226242243,0.8478733332664806,21,0.7659262875274592,91.45642156318563
real_tqqq_2010,200,4,4,0.26879688985059524,-0.6581199915960025,0.40843143086830963,0.7568616178718237,21,0.7693434220161094,48.33696020177232
real_tqqq_2010,200,4,5,0.26691918658415204,-0.6581199915960024,0.4055782987792972,0.7473636932330728,19,0.792042958262143,47.18474353362801
real_tqqq_2010,200,4,6,0.30547212552388303,-0.6581199915960029,0.46415870878361315,0.8081375792791743,15,0.8035147669026117,76.89158617580814
real_tqqq_2010,200,4,7,0.2982698851456409,-0.6581199915960023,0.4532150503775286,0.7927878096326264,15,0.8081523065657799,70.26509396743067
real_tqqq_2010,200,4,8,0.3088172228824726,-0.6581199915960025,0.46924151648024237,0.8018443532989313,13,0.8264583841835489,80.16480323559479
real_tqqq_2010,200,5,0,0.3417464156893446,-0.5320982412840862,0.6422618779280777,0.9061891256598318,25,0.7429826702465219,120.16517381763703
real_tqqq_2010,200,5,1,0.32346095277753917,-0.5320982412840862,0.6078970529895888,0.8682014226430836,23,0.74762020990969,96.09486319227796
real_tqqq_2010,200,5,2,0.3334061109636144,-0.532098241284086,0.6265875078989589,0.8836640313372569,21,0.7512814254332438,108.55871184521934
real_tqqq_2010,200,5,3,0.3243636914869241,-0.6581199915960025,0.4928640607016235,0.8603803925652325,19,0.7539663168171833,97.1682198174167
real_tqqq_2010,200,5,4,0.2782578960509936,-0.6581199915960025,0.4228072382001224,0.776680430336144,19,0.7568952892360263,54.555398087824784
real_tqqq_2010,200,5,5,0.2792266711447966,-0.6581199915960025,0.42427927233701834,0.7709173474609501,17,0.7844764461801318,55.23286345922096
real_tqqq_2010,200,5,6,0.29730082875904773,-0.6581199915960025,0.45174258882193413,0.8001015790264873,15,0.787893580668782,69.41557341410346
real_tqqq_2010,200,5,7,0.2901436691162351,-0.6581199915960023,0.4408674296804291,0.784453437263255,15,0.7925311203319502,63.43336158514038
real_tqqq_2010,200,5,8,0.3006249882648173,-0.6581199915960028,0.4567935818752041,0.7935501806525096,13,0.8108371979497193,72.37054222687294
real_tqqq_2010,200,6,0,0.319454371370669,-0.532098241284086,0.6003672754109199,0.8691323974826172,25,0.7295582133268245,91.46394628387301
real_tqqq_2010,200,6,1,0.3014727068106622,-0.532098241284086,0.566573394573027,0.831394661783206,23,0.7341957529899926,73.14278443530772
real_tqqq_2010,200,6,2,0.3132334834318855,-0.532098241284086,0.588676035981579,0.8505542212151387,21,0.7383451305833537,84.68674348633469
real_tqqq_2010,200,6,3,0.3082806146566317,-0.6581199915960022,0.4684261511476388,0.834448560801932,19,0.7424945081767147,79.6310653313008
real_tqqq_2010,200,6,4,0.2627347281453303,-0.6581199915960027,0.39922009891870014,0.7506653641050733,19,0.7454234805955577,44.709108363514986
real_tqqq_2010,200,6,5,0.2687813677308406,-0.6581199915960025,0.4084078453216725,0.753168360233415,17,0.7815474737612887,48.32732802637415
real_tqqq_2010,200,6,6,0.28994456443531336,-0.6581199915960024,0.440564894149729,0.7878124060983872,15,0.7852086892848426,63.274076344927806
real_tqqq_2010,200,6,7,0.2828279890247567,-0.6581199915960025,0.4297514019272874,0.7723016501754374,15,0.7898462289480107,57.8211367614825
real_tqqq_2010,200,6,8,0.2957855277808539,-0.6581199915960027,0.44944011967110475,0.7857819236317442,13,0.8088845496704906,68.10648804299927
real_tqqq_2010,200,7,0,0.28912644448789426,-0.5516583177965697,0.524104205738656,0.8163992787125119,25,0.7173541615816451,62.623506447675794
real_tqqq_2010,200,7,1,0.2744120236907488,-0.5516583177965695,0.49743113597344774,0.7842482059773156,23,0.722723944349524,51.9421555488606
real_tqqq_2010,200,7,2,0.28905139856328765,-0.5516583177965695,0.5239681687712334,0.8092410154142861,21,0.7271174029777886,62.564145278983304
real_tqqq_2010,200,7,3,0.2841897326811802,-0.6724118787238105,0.4226423441842698,0.7938522264596175,19,0.7312667805711496,58.829154776882156
real_tqqq_2010,200,7,4,0.23948253518209794,-0.6724118787238105,0.3561545278418023,0.7101523556555696,19,0.7341957529899926,33.02981122895733
real_tqqq_2010,200,7,5,0.249753529234926,-0.6724118787238105,0.3714293829980224,0.7212102691796437,17,0.7710519892604345,37.78240177513506
real_tqqq_2010,200,7,6,0.2716730536679548,-0.6724118787238105,0.40402774291193483,0.7579403002365267,15,0.7749572858188919,50.15318680983293
real_tqqq_2010,200,7,7,0.2646572814917585,-0.6724118787238105,0.3935940007396345,0.7426865740366062,15,0.77959482548206,45.831001273683384
real_tqqq_2010,200,7,8,0.2793858677792931,-0.6724118787238104,0.4154981145031933,0.7600520036669967,13,0.7996094703441543,55.34494237458518
real_tqqq_2010,200,8,0,0.32939779931959934,-0.5220426867140324,0.6309786684168966,0.9050792302044023,19,0.6856236270441787,103.36308496992308
real_tqqq_2010,200,8,1,0.30510303580821074,-0.5546965927481375,0.5500358931296774,0.8550833600090807,19,0.6890407615328289,76.53821474070028
real_tqqq_2010,200,8,2,0.29736211958397485,-0.5546965927481384,0.5360806672901144,0.8353790189750563,19,0.6983158408591652,69.46901696410146
real_tqqq_2010,200,8,3,0.29552339678674433,-0.6507727375691076,0.45411151962302626,0.8239874972413149,17,0.7029533805223334,67.88239470846803
real_tqqq_2010,200,8,4,0.25226930864176844,-0.6507727375691075,0.3876457848927318,0.7409054814121013,17,0.7056382719062729,39.040633998160146
real_tqqq_2010,200,8,5,0.26801246084720964,-0.6507727375691075,0.4118372595759647,0.7608661999838123,15,0.7417622650720039,47.8524353132942
real_tqqq_2010,200,8,6,0.2932182157469887,-0.6507727375691075,0.45056929834257387,0.8033698403215686,13,0.7459116426653649,65.94130431562621
real_tqqq_2010,200,8,7,0.2887741964480979,-0.6507727375691075,0.4437404638780402,0.7921729673067551,13,0.7500610202587259,62.34533651464487
real_tqqq_2010,200,8,8,0.27038567835043215,-0.6507727375691075,0.41548402805014417,0.7491822288303509,13,0.7822797168659995,49.33246312786066
real_tqqq_2010,225,0,0,0.32064288866467616,-0.5844446299192523,0.5486283426181479,0.8435900825701679,87,0.8052233341469368,92.81533746259164
real_tqqq_2010,225,0,1,0.32515038631011683,-0.5596509312483495,0.5809878410902327,0.8475227584172991,57,0.8135220893336588,98.11276641443534
real_tqqq_2010,225,0,2,0.2856751267790727,-0.6208708166726927,0.4601200750746082,0.7755173691050649,49,0.8206004393458628,59.94750147119251
real_tqqq_2010,225,0,3,0.259369845248534,-0.6277268324536384,0.4131890367577845,0.7282285810613757,41,0.8269465462533561,42.807350469466066
